Currency;Opened UTC;Closed UTC;Bid Open;Bid High;Bid Low;Bid Close;Ask Open;Ask High;Ask Low;Ask Close;Ticks;Volume
EUR/USD;24.02.2016 21:00:00.000;24.02.2016 21:00:00.250;1,16702;1,16711;1,16702;1,16711;1,16708;1,16717;1,16708;1,16717;1;0;0.00006
EUR/USD;24.02.2016 20:00:00.000;24.02.2016 20:00:00.250;1,16711;1,16719;1,16711;1,16719;1,16717;1,16725;1,16717;1,16725;1;0;0.00006
EUR/USD;24.02.2016 19:00:00.000;24.02.2016 19:00:00.250;1,16719;1,16727;1,16719;1,16727;1,16725;1,16733;1,16725;1,16733;1;0;0.00006
EUR/USD;24.02.2016 18:00:00.000;24.02.2016 18:00:00.250;1,16727;1,16736;1,16727;1,16736;1,16733;1,16742;1,16733;1,16742;1;0;0.00006
EUR/USD;24.02.2016 17:00:00.000;24.02.2016 17:00:00.250;1,16736;1,16744;1,16736;1,16744;1,16742;1,16750;1,16742;1,16750;1;0;0.00006
EUR/USD;24.02.2016 16:00:00.000;24.02.2016 16:00:00.250;1,16744;1,16752;1,16744;1,16752;1,16750;1,16758;1,16750;1,16758;1;0;0.00006
EUR/USD;24.02.2016 15:00:00.000;24.02.2016 15:00:00.250;1,16752;1,16761;1,16752;1,16761;1,16758;1,16767;1,16758;1,16767;1;0;0.00006
EUR/USD;24.02.2016 14:00:00.000;24.02.2016 14:00:00.250;1,16761;1,16769;1,16761;1,16769;1,16767;1,16775;1,16767;1,16775;1;0;0.00006
EUR/USD;24.02.2016 13:00:00.000;24.02.2016 13:00:00.250;1,16769;1,16777;1,16769;1,16777;1,16775;1,16783;1,16775;1,16783;1;0;0.00006
EUR/USD;24.02.2016 12:00:00.000;24.02.2016 12:00:00.250;1,16777;1,16786;1,16777;1,16786;1,16783;1,16792;1,16783;1,16792;1;0;0.00006
EUR/USD;24.02.2016 11:00:00.000;24.02.2016 11:00:00.250;1,16786;1,16794;1,16786;1,16794;1,16792;1,16800;1,16792;1,16800;1;0;0.00006
EUR/USD;24.02.2016 10:00:00.000;24.02.2016 10:00:00.250;1,16794;1,16802;1,16794;1,16802;1,16800;1,16808;1,16800;1,16808;1;0;0.00006
EUR/USD;24.02.2016 09:00:00.000;24.02.2016 09:00:00.250;1,16802;1,16811;1,16802;1,16811;1,16808;1,16817;1,16808;1,16817;1;0;0.00006
EUR/USD;24.02.2016 08:00:00.000;24.02.2016 08:00:00.250;1,16811;1,16819;1,16811;1,16819;1,16817;1,16825;1,16817;1,16825;1;0;0.00006
EUR/USD;24.02.2016 07:00:00.000;24.02.2016 07:00:00.250;1,16819;1,16827;1,16819;1,16827;1,16825;1,16833;1,16825;1,16833;1;0;0.00006
EUR/USD;24.02.2016 06:00:00.000;24.02.2016 06:00:00.250;1,16827;1,16836;1,16827;1,16836;1,16833;1,16842;1,16833;1,16842;1;0;0.00006
EUR/USD;24.02.2016 05:00:00.000;24.02.2016 05:00:00.250;1,16836;1,16844;1,16836;1,16844;1,16842;1,16850;1,16842;1,16850;1;0;0.00006
EUR/USD;24.02.2016 04:00:00.000;24.02.2016 04:00:00.250;1,16844;1,16852;1,16844;1,16852;1,16850;1,16858;1,16850;1,16858;1;0;0.00006
EUR/USD;24.02.2016 03:00:00.000;24.02.2016 03:00:00.250;1,16852;1,16861;1,16852;1,16861;1,16858;1,16867;1,16858;1,16867;1;0;0.00006
EUR/USD;24.02.2016 02:00:00.000;24.02.2016 02:00:00.250;1,16861;1,16869;1,16861;1,16869;1,16867;1,16875;1,16867;1,16875;1;0;0.00006
EUR/USD;24.02.2016 01:00:00.000;24.02.2016 01:00:00.250;1,16869;1,16877;1,16869;1,16877;1,16875;1,16883;1,16875;1,16883;1;0;0.00006
EUR/USD;24.02.2016 00:00:00.000;24.02.2016 00:00:00.250;1,16877;1,16886;1,16877;1,16886;1,16883;1,16892;1,16883;1,16892;1;0;0.00006
EUR/USD;23.02.2016 23:00:00.000;23.02.2016 23:00:00.250;1,16886;1,16894;1,16886;1,16894;1,16892;1,16900;1,16892;1,16900;1;0;0.00006
EUR/USD;23.02.2016 22:00:00.000;23.02.2016 22:00:00.250;1,16894;1,16902;1,16894;1,16902;1,16900;1,16908;1,16900;1,16908;1;0;0.00006
EUR/USD;23.02.2016 21:00:00.000;23.02.2016 21:00:00.250;1,16902;1,16911;1,16902;1,16911;1,16908;1,16917;1,16908;1,16917;1;0;0.00006
EUR/USD;23.02.2016 20:00:00.000;23.02.2016 20:00:00.250;1,16911;1,16919;1,16911;1,16919;1,16917;1,16925;1,16917;1,16925;1;0;0.00006
EUR/USD;23.02.2016 19:00:00.000;23.02.2016 19:00:00.250;1,16919;1,16927;1,16919;1,16927;1,16925;1,16933;1,16925;1,16933;1;0;0.00006
EUR/USD;23.02.2016 18:00:00.000;23.02.2016 18:00:00.250;1,16927;1,16936;1,16927;1,16936;1,16933;1,16942;1,16933;1,16942;1;0;0.00006
EUR/USD;23.02.2016 17:00:00.000;23.02.2016 17:00:00.250;1,16936;1,16944;1,16936;1,16944;1,16942;1,16950;1,16942;1,16950;1;0;0.00006
EUR/USD;23.02.2016 16:00:00.000;23.02.2016 16:00:00.250;1,16944;1,16952;1,16944;1,16952;1,16950;1,16958;1,16950;1,16958;1;0;0.00006
EUR/USD;23.02.2016 15:00:00.000;23.02.2016 15:00:00.250;1,16952;1,16961;1,16952;1,16961;1,16958;1,16967;1,16958;1,16967;1;0;0.00006
EUR/USD;23.02.2016 14:00:00.000;23.02.2016 14:00:00.250;1,16961;1,16969;1,16961;1,16969;1,16967;1,16975;1,16967;1,16975;1;0;0.00006
EUR/USD;23.02.2016 13:00:00.000;23.02.2016 13:00:00.250;1,16969;1,16977;1,16969;1,16977;1,16975;1,16983;1,16975;1,16983;1;0;0.00006
EUR/USD;23.02.2016 12:00:00.000;23.02.2016 12:00:00.250;1,16977;1,16986;1,16977;1,16986;1,16983;1,16992;1,16983;1,16992;1;0;0.00006
EUR/USD;23.02.2016 11:00:00.000;23.02.2016 11:00:00.250;1,16986;1,16994;1,16986;1,16994;1,16992;1,17000;1,16992;1,17000;1;0;0.00006
EUR/USD;23.02.2016 10:00:00.000;23.02.2016 10:00:00.250;1,16994;1,17002;1,16994;1,17002;1,17000;1,17008;1,17000;1,17008;1;0;0.00006
EUR/USD;23.02.2016 09:00:00.000;23.02.2016 09:00:00.250;1,17002;1,17011;1,17002;1,17011;1,17008;1,17017;1,17008;1,17017;1;0;0.00006
EUR/USD;23.02.2016 08:00:00.000;23.02.2016 08:00:00.250;1,17011;1,17019;1,17011;1,17019;1,17017;1,17025;1,17017;1,17025;1;0;0.00006
EUR/USD;23.02.2016 07:00:00.000;23.02.2016 07:00:00.250;1,17019;1,17027;1,17019;1,17027;1,17025;1,17033;1,17025;1,17033;1;0;0.00006
EUR/USD;23.02.2016 06:00:00.000;23.02.2016 06:00:00.250;1,17027;1,17036;1,17027;1,17036;1,17033;1,17042;1,17033;1,17042;1;0;0.00006
EUR/USD;23.02.2016 05:00:00.000;23.02.2016 05:00:00.250;1,17036;1,17044;1,17036;1,17044;1,17042;1,17050;1,17042;1,17050;1;0;0.00006
EUR/USD;23.02.2016 04:00:00.000;23.02.2016 04:00:00.250;1,17044;1,17052;1,17044;1,17052;1,17050;1,17058;1,17050;1,17058;1;0;0.00006
EUR/USD;23.02.2016 03:00:00.000;23.02.2016 03:00:00.250;1,17052;1,17061;1,17052;1,17061;1,17058;1,17067;1,17058;1,17067;1;0;0.00006
EUR/USD;23.02.2016 02:00:00.000;23.02.2016 02:00:00.250;1,17061;1,17069;1,17061;1,17069;1,17067;1,17075;1,17067;1,17075;1;0;0.00006
EUR/USD;23.02.2016 01:00:00.000;23.02.2016 01:00:00.250;1,17069;1,17077;1,17069;1,17077;1,17075;1,17083;1,17075;1,17083;1;0;0.00006
EUR/USD;23.02.2016 00:00:00.000;23.02.2016 00:00:00.250;1,17077;1,17086;1,17077;1,17086;1,17083;1,17092;1,17083;1,17092;1;0;0.00006
EUR/USD;22.02.2016 23:00:00.000;22.02.2016 23:00:00.250;1,17086;1,17094;1,17086;1,17094;1,17092;1,17100;1,17092;1,17100;1;0;0.00006
EUR/USD;22.02.2016 22:00:00.000;22.02.2016 22:00:00.250;1,17094;1,17102;1,17094;1,17102;1,17100;1,17108;1,17100;1,17108;1;0;0.00006
EUR/USD;22.02.2016 21:00:00.000;22.02.2016 21:00:00.250;1,17102;1,17111;1,17102;1,17111;1,17108;1,17117;1,17108;1,17117;1;0;0.00006
EUR/USD;22.02.2016 20:00:00.000;22.02.2016 20:00:00.250;1,17111;1,17119;1,17111;1,17119;1,17117;1,17125;1,17117;1,17125;1;0;0.00006
EUR/USD;22.02.2016 19:00:00.000;22.02.2016 19:00:00.250;1,17119;1,17127;1,17119;1,17127;1,17125;1,17133;1,17125;1,17133;1;0;0.00006
EUR/USD;22.02.2016 18:00:00.000;22.02.2016 18:00:00.250;1,17127;1,17136;1,17127;1,17136;1,17133;1,17142;1,17133;1,17142;1;0;0.00006
EUR/USD;22.02.2016 17:00:00.000;22.02.2016 17:00:00.250;1,17136;1,17144;1,17136;1,17144;1,17142;1,17150;1,17142;1,17150;1;0;0.00006
EUR/USD;22.02.2016 16:00:00.000;22.02.2016 16:00:00.250;1,17144;1,17152;1,17144;1,17152;1,17150;1,17158;1,17150;1,17158;1;0;0.00006
EUR/USD;22.02.2016 15:00:00.000;22.02.2016 15:00:00.250;1,17152;1,17161;1,17152;1,17161;1,17158;1,17167;1,17158;1,17167;1;0;0.00006
EUR/USD;22.02.2016 14:00:00.000;22.02.2016 14:00:00.250;1,17161;1,17169;1,17161;1,17169;1,17167;1,17175;1,17167;1,17175;1;0;0.00006
EUR/USD;22.02.2016 13:00:00.000;22.02.2016 13:00:00.250;1,17169;1,17177;1,17169;1,17177;1,17175;1,17183;1,17175;1,17183;1;0;0.00006
EUR/USD;22.02.2016 12:00:00.000;22.02.2016 12:00:00.250;1,17177;1,17186;1,17177;1,17186;1,17183;1,17192;1,17183;1,17192;1;0;0.00006
EUR/USD;22.02.2016 11:00:00.000;22.02.2016 11:00:00.250;1,17186;1,17194;1,17186;1,17194;1,17192;1,17200;1,17192;1,17200;1;0;0.00006
EUR/USD;22.02.2016 10:00:00.000;22.02.2016 10:00:00.250;1,17194;1,17202;1,17194;1,17202;1,17200;1,17208;1,17200;1,17208;1;0;0.00006
EUR/USD;22.02.2016 09:00:00.000;22.02.2016 09:00:00.250;1,17202;1,17211;1,17202;1,17211;1,17208;1,17217;1,17208;1,17217;1;0;0.00006
EUR/USD;22.02.2016 08:00:00.000;22.02.2016 08:00:00.250;1,17211;1,17219;1,17211;1,17219;1,17217;1,17225;1,17217;1,17225;1;0;0.00006
EUR/USD;22.02.2016 07:00:00.000;22.02.2016 07:00:00.250;1,17219;1,17227;1,17219;1,17227;1,17225;1,17233;1,17225;1,17233;1;0;0.00006
EUR/USD;22.02.2016 06:00:00.000;22.02.2016 06:00:00.250;1,17227;1,17236;1,17227;1,17236;1,17233;1,17242;1,17233;1,17242;1;0;0.00006
EUR/USD;22.02.2016 05:00:00.000;22.02.2016 05:00:00.250;1,17236;1,17244;1,17236;1,17244;1,17242;1,17250;1,17242;1,17250;1;0;0.00006
EUR/USD;22.02.2016 04:00:00.000;22.02.2016 04:00:00.250;1,17244;1,17252;1,17244;1,17252;1,17250;1,17258;1,17250;1,17258;1;0;0.00006
EUR/USD;22.02.2016 03:00:00.000;22.02.2016 03:00:00.250;1,17252;1,17261;1,17252;1,17261;1,17258;1,17267;1,17258;1,17267;1;0;0.00006
EUR/USD;22.02.2016 02:00:00.000;22.02.2016 02:00:00.250;1,17261;1,17269;1,17261;1,17269;1,17267;1,17275;1,17267;1,17275;1;0;0.00006
EUR/USD;22.02.2016 01:00:00.000;22.02.2016 01:00:00.250;1,17269;1,17277;1,17269;1,17277;1,17275;1,17283;1,17275;1,17283;1;0;0.00006
EUR/USD;22.02.2016 00:00:00.000;22.02.2016 00:00:00.250;1,17277;1,17286;1,17277;1,17286;1,17283;1,17292;1,17283;1,17292;1;0;0.00006
EUR/USD;21.02.2016 23:00:00.000;21.02.2016 23:00:00.250;1,17286;1,17294;1,17286;1,17294;1,17292;1,17300;1,17292;1,17300;1;0;0.00006
EUR/USD;21.02.2016 22:00:00.000;21.02.2016 22:00:00.250;1,17294;1,17302;1,17294;1,17302;1,17300;1,17308;1,17300;1,17308;1;0;0.00006
EUR/USD;21.02.2016 21:00:00.000;21.02.2016 21:00:00.250;1,17302;1,17311;1,17302;1,17311;1,17308;1,17317;1,17308;1,17317;1;0;0.00006
EUR/USD;21.02.2016 20:00:00.000;21.02.2016 20:00:00.250;1,17311;1,17319;1,17311;1,17319;1,17317;1,17325;1,17317;1,17325;1;0;0.00006
EUR/USD;21.02.2016 19:00:00.000;21.02.2016 19:00:00.250;1,17319;1,17327;1,17319;1,17327;1,17325;1,17333;1,17325;1,17333;1;0;0.00006
EUR/USD;21.02.2016 18:00:00.000;21.02.2016 18:00:00.250;1,17327;1,17336;1,17327;1,17336;1,17333;1,17342;1,17333;1,17342;1;0;0.00006
EUR/USD;21.02.2016 17:00:00.000;21.02.2016 17:00:00.250;1,17336;1,17344;1,17336;1,17344;1,17342;1,17350;1,17342;1,17350;1;0;0.00006
EUR/USD;21.02.2016 16:00:00.000;21.02.2016 16:00:00.250;1,17344;1,17352;1,17344;1,17352;1,17350;1,17358;1,17350;1,17358;1;0;0.00006
EUR/USD;21.02.2016 15:00:00.000;21.02.2016 15:00:00.250;1,17352;1,17361;1,17352;1,17361;1,17358;1,17367;1,17358;1,17367;1;0;0.00006
EUR/USD;21.02.2016 14:00:00.000;21.02.2016 14:00:00.250;1,17361;1,17369;1,17361;1,17369;1,17367;1,17375;1,17367;1,17375;1;0;0.00006
EUR/USD;21.02.2016 13:00:00.000;21.02.2016 13:00:00.250;1,17369;1,17377;1,17369;1,17377;1,17375;1,17383;1,17375;1,17383;1;0;0.00006
EUR/USD;21.02.2016 12:00:00.000;21.02.2016 12:00:00.250;1,17377;1,17386;1,17377;1,17386;1,17383;1,17392;1,17383;1,17392;1;0;0.00006
EUR/USD;21.02.2016 11:00:00.000;21.02.2016 11:00:00.250;1,17386;1,17394;1,17386;1,17394;1,17392;1,17400;1,17392;1,17400;1;0;0.00006
EUR/USD;21.02.2016 10:00:00.000;21.02.2016 10:00:00.250;1,17394;1,17402;1,17394;1,17402;1,17400;1,17408;1,17400;1,17408;1;0;0.00006
EUR/USD;21.02.2016 09:00:00.000;21.02.2016 09:00:00.250;1,17402;1,17411;1,17402;1,17411;1,17408;1,17417;1,17408;1,17417;1;0;0.00006
EUR/USD;21.02.2016 08:00:00.000;21.02.2016 08:00:00.250;1,17411;1,17419;1,17411;1,17419;1,17417;1,17425;1,17417;1,17425;1;0;0.00006
EUR/USD;21.02.2016 07:00:00.000;21.02.2016 07:00:00.250;1,17419;1,17427;1,17419;1,17427;1,17425;1,17433;1,17425;1,17433;1;0;0.00006
EUR/USD;21.02.2016 06:00:00.000;21.02.2016 06:00:00.250;1,17427;1,17436;1,17427;1,17436;1,17433;1,17442;1,17433;1,17442;1;0;0.00006
EUR/USD;21.02.2016 05:00:00.000;21.02.2016 05:00:00.250;1,17436;1,17444;1,17436;1,17444;1,17442;1,17450;1,17442;1,17450;1;0;0.00006
EUR/USD;21.02.2016 04:00:00.000;21.02.2016 04:00:00.250;1,17444;1,17452;1,17444;1,17452;1,17450;1,17458;1,17450;1,17458;1;0;0.00006
EUR/USD;21.02.2016 03:00:00.000;21.02.2016 03:00:00.250;1,17452;1,17461;1,17452;1,17461;1,17458;1,17467;1,17458;1,17467;1;0;0.00006
EUR/USD;21.02.2016 02:00:00.000;21.02.2016 02:00:00.250;1,17461;1,17469;1,17461;1,17469;1,17467;1,17475;1,17467;1,17475;1;0;0.00006
EUR/USD;21.02.2016 01:00:00.000;21.02.2016 01:00:00.250;1,17469;1,17477;1,17469;1,17477;1,17475;1,17483;1,17475;1,17483;1;0;0.00006
EUR/USD;21.02.2016 00:00:00.000;21.02.2016 00:00:00.250;1,17477;1,17486;1,17477;1,17486;1,17483;1,17492;1,17483;1,17492;1;0;0.00006
EUR/USD;20.02.2016 23:00:00.000;20.02.2016 23:00:00.250;1,17486;1,17494;1,17486;1,17494;1,17492;1,17500;1,17492;1,17500;1;0;0.00006
EUR/USD;20.02.2016 22:00:00.000;20.02.2016 22:00:00.250;1,17494;1,17502;1,17494;1,17502;1,17500;1,17508;1,17500;1,17508;1;0;0.00006
EUR/USD;20.02.2016 21:00:00.000;20.02.2016 21:00:00.250;1,17502;1,17511;1,17502;1,17511;1,17508;1,17517;1,17508;1,17517;1;0;0.00006
EUR/USD;20.02.2016 20:00:00.000;20.02.2016 20:00:00.250;1,17511;1,17519;1,17511;1,17519;1,17517;1,17525;1,17517;1,17525;1;0;0.00006
EUR/USD;20.02.2016 19:00:00.000;20.02.2016 19:00:00.250;1,17519;1,17527;1,17519;1,17527;1,17525;1,17533;1,17525;1,17533;1;0;0.00006
EUR/USD;20.02.2016 18:00:00.000;20.02.2016 18:00:00.250;1,17527;1,17536;1,17527;1,17536;1,17533;1,17542;1,17533;1,17542;1;0;0.00006
EUR/USD;20.02.2016 17:00:00.000;20.02.2016 17:00:00.250;1,17536;1,17544;1,17536;1,17544;1,17542;1,17550;1,17542;1,17550;1;0;0.00006
EUR/USD;20.02.2016 16:00:00.000;20.02.2016 16:00:00.250;1,17544;1,17552;1,17544;1,17552;1,17550;1,17558;1,17550;1,17558;1;0;0.00006
EUR/USD;20.02.2016 15:00:00.000;20.02.2016 15:00:00.250;1,17552;1,17561;1,17552;1,17561;1,17558;1,17567;1,17558;1,17567;1;0;0.00006
EUR/USD;20.02.2016 14:00:00.000;20.02.2016 14:00:00.250;1,17561;1,17569;1,17561;1,17569;1,17567;1,17575;1,17567;1,17575;1;0;0.00006
EUR/USD;20.02.2016 13:00:00.000;20.02.2016 13:00:00.250;1,17569;1,17577;1,17569;1,17577;1,17575;1,17583;1,17575;1,17583;1;0;0.00006
EUR/USD;20.02.2016 12:00:00.000;20.02.2016 12:00:00.250;1,17577;1,17586;1,17577;1,17586;1,17583;1,17592;1,17583;1,17592;1;0;0.00006
EUR/USD;20.02.2016 11:00:00.000;20.02.2016 11:00:00.250;1,17586;1,17594;1,17586;1,17594;1,17592;1,17600;1,17592;1,17600;1;0;0.00006
EUR/USD;20.02.2016 10:00:00.000;20.02.2016 10:00:00.250;1,17594;1,17602;1,17594;1,17602;1,17600;1,17608;1,17600;1,17608;1;0;0.00006
EUR/USD;20.02.2016 09:00:00.000;20.02.2016 09:00:00.250;1,17602;1,17611;1,17602;1,17611;1,17608;1,17617;1,17608;1,17617;1;0;0.00006
EUR/USD;20.02.2016 08:00:00.000;20.02.2016 08:00:00.250;1,17611;1,17619;1,17611;1,17619;1,17617;1,17625;1,17617;1,17625;1;0;0.00006
EUR/USD;20.02.2016 07:00:00.000;20.02.2016 07:00:00.250;1,17619;1,17627;1,17619;1,17627;1,17625;1,17633;1,17625;1,17633;1;0;0.00006
EUR/USD;20.02.2016 06:00:00.000;20.02.2016 06:00:00.250;1,17627;1,17636;1,17627;1,17636;1,17633;1,17642;1,17633;1,17642;1;0;0.00006
EUR/USD;20.02.2016 05:00:00.000;20.02.2016 05:00:00.250;1,17636;1,17644;1,17636;1,17644;1,17642;1,17650;1,17642;1,17650;1;0;0.00006
EUR/USD;20.02.2016 04:00:00.000;20.02.2016 04:00:00.250;1,17644;1,17652;1,17644;1,17652;1,17650;1,17658;1,17650;1,17658;1;0;0.00006
EUR/USD;20.02.2016 03:00:00.000;20.02.2016 03:00:00.250;1,17652;1,17661;1,17652;1,17661;1,17658;1,17667;1,17658;1,17667;1;0;0.00006
EUR/USD;20.02.2016 02:00:00.000;20.02.2016 02:00:00.250;1,17661;1,17669;1,17661;1,17669;1,17667;1,17675;1,17667;1,17675;1;0;0.00006
EUR/USD;20.02.2016 01:00:00.000;20.02.2016 01:00:00.250;1,17669;1,17677;1,17669;1,17677;1,17675;1,17683;1,17675;1,17683;1;0;0.00006
EUR/USD;20.02.2016 00:00:00.000;20.02.2016 00:00:00.250;1,17677;1,17686;1,17677;1,17686;1,17683;1,17692;1,17683;1,17692;1;0;0.00006
EUR/USD;19.02.2016 23:00:00.000;19.02.2016 23:00:00.250;1,17686;1,17694;1,17686;1,17694;1,17692;1,17700;1,17692;1,17700;1;0;0.00006
EUR/USD;19.02.2016 22:00:00.000;19.02.2016 22:00:00.250;1,17694;1,17702;1,17694;1,17702;1,17700;1,17708;1,17700;1,17708;1;0;0.00006
EUR/USD;19.02.2016 21:00:00.000;19.02.2016 21:00:00.250;1,17702;1,17711;1,17702;1,17711;1,17708;1,17717;1,17708;1,17717;1;0;0.00006
EUR/USD;19.02.2016 20:00:00.000;19.02.2016 20:00:00.250;1,17711;1,17719;1,17711;1,17719;1,17717;1,17725;1,17717;1,17725;1;0;0.00006
EUR/USD;19.02.2016 19:00:00.000;19.02.2016 19:00:00.250;1,17719;1,17727;1,17719;1,17727;1,17725;1,17733;1,17725;1,17733;1;0;0.00006
EUR/USD;19.02.2016 18:00:00.000;19.02.2016 18:00:00.250;1,17727;1,17736;1,17727;1,17736;1,17733;1,17742;1,17733;1,17742;1;0;0.00006
EUR/USD;19.02.2016 17:00:00.000;19.02.2016 17:00:00.250;1,17736;1,17744;1,17736;1,17744;1,17742;1,17750;1,17742;1,17750;1;0;0.00006
EUR/USD;19.02.2016 16:00:00.000;19.02.2016 16:00:00.250;1,17744;1,17752;1,17744;1,17752;1,17750;1,17758;1,17750;1,17758;1;0;0.00006
EUR/USD;19.02.2016 15:00:00.000;19.02.2016 15:00:00.250;1,17752;1,17761;1,17752;1,17761;1,17758;1,17767;1,17758;1,17767;1;0;0.00006
EUR/USD;19.02.2016 14:00:00.000;19.02.2016 14:00:00.250;1,17761;1,17769;1,17761;1,17769;1,17767;1,17775;1,17767;1,17775;1;0;0.00006
EUR/USD;19.02.2016 13:00:00.000;19.02.2016 13:00:00.250;1,17769;1,17777;1,17769;1,17777;1,17775;1,17783;1,17775;1,17783;1;0;0.00006
EUR/USD;19.02.2016 12:00:00.000;19.02.2016 12:00:00.250;1,17777;1,17786;1,17777;1,17786;1,17783;1,17792;1,17783;1,17792;1;0;0.00006
EUR/USD;19.02.2016 11:00:00.000;19.02.2016 11:00:00.250;1,17786;1,17794;1,17786;1,17794;1,17792;1,17800;1,17792;1,17800;1;0;0.00006
EUR/USD;19.02.2016 10:00:00.000;19.02.2016 10:00:00.250;1,17794;1,17802;1,17794;1,17802;1,17800;1,17808;1,17800;1,17808;1;0;0.00006
EUR/USD;19.02.2016 09:00:00.000;19.02.2016 09:00:00.250;1,17802;1,17811;1,17802;1,17811;1,17808;1,17817;1,17808;1,17817;1;0;0.00006
EUR/USD;19.02.2016 08:00:00.000;19.02.2016 08:00:00.250;1,17811;1,17819;1,17811;1,17819;1,17817;1,17825;1,17817;1,17825;1;0;0.00006
EUR/USD;19.02.2016 07:00:00.000;19.02.2016 07:00:00.250;1,17819;1,17827;1,17819;1,17827;1,17825;1,17833;1,17825;1,17833;1;0;0.00006
EUR/USD;19.02.2016 06:00:00.000;19.02.2016 06:00:00.250;1,17827;1,17836;1,17827;1,17836;1,17833;1,17842;1,17833;1,17842;1;0;0.00006
EUR/USD;19.02.2016 05:00:00.000;19.02.2016 05:00:00.250;1,17836;1,17844;1,17836;1,17844;1,17842;1,17850;1,17842;1,17850;1;0;0.00006
EUR/USD;19.02.2016 04:00:00.000;19.02.2016 04:00:00.250;1,17844;1,17852;1,17844;1,17852;1,17850;1,17858;1,17850;1,17858;1;0;0.00006
EUR/USD;19.02.2016 03:00:00.000;19.02.2016 03:00:00.250;1,17852;1,17861;1,17852;1,17861;1,17858;1,17867;1,17858;1,17867;1;0;0.00006
EUR/USD;19.02.2016 02:00:00.000;19.02.2016 02:00:00.250;1,17861;1,17869;1,17861;1,17869;1,17867;1,17875;1,17867;1,17875;1;0;0.00006
EUR/USD;19.02.2016 01:00:00.000;19.02.2016 01:00:00.250;1,17869;1,17877;1,17869;1,17877;1,17875;1,17883;1,17875;1,17883;1;0;0.00006
EUR/USD;19.02.2016 00:00:00.000;19.02.2016 00:00:00.250;1,17877;1,17886;1,17877;1,17886;1,17883;1,17892;1,17883;1,17892;1;0;0.00006
EUR/USD;18.02.2016 23:00:00.000;18.02.2016 23:00:00.250;1,17886;1,17894;1,17886;1,17894;1,17892;1,17900;1,17892;1,17900;1;0;0.00006
EUR/USD;18.02.2016 22:00:00.000;18.02.2016 22:00:00.250;1,17894;1,17902;1,17894;1,17902;1,17900;1,17908;1,17900;1,17908;1;0;0.00006
EUR/USD;18.02.2016 21:00:00.000;18.02.2016 21:00:00.250;1,17902;1,17911;1,17902;1,17911;1,17908;1,17917;1,17908;1,17917;1;0;0.00006
EUR/USD;18.02.2016 20:00:00.000;18.02.2016 20:00:00.250;1,17911;1,17919;1,17911;1,17919;1,17917;1,17925;1,17917;1,17925;1;0;0.00006
EUR/USD;18.02.2016 19:00:00.000;18.02.2016 19:00:00.250;1,17919;1,17927;1,17919;1,17927;1,17925;1,17933;1,17925;1,17933;1;0;0.00006
EUR/USD;18.02.2016 18:00:00.000;18.02.2016 18:00:00.250;1,17927;1,17936;1,17927;1,17936;1,17933;1,17942;1,17933;1,17942;1;0;0.00006
EUR/USD;18.02.2016 17:00:00.000;18.02.2016 17:00:00.250;1,17936;1,17944;1,17936;1,17944;1,17942;1,17950;1,17942;1,17950;1;0;0.00006
EUR/USD;18.02.2016 16:00:00.000;18.02.2016 16:00:00.250;1,17944;1,17952;1,17944;1,17952;1,17950;1,17958;1,17950;1,17958;1;0;0.00006
EUR/USD;18.02.2016 15:00:00.000;18.02.2016 15:00:00.250;1,17952;1,17961;1,17952;1,17961;1,17958;1,17967;1,17958;1,17967;1;0;0.00006
EUR/USD;18.02.2016 14:00:00.000;18.02.2016 14:00:00.250;1,17961;1,17969;1,17961;1,17969;1,17967;1,17975;1,17967;1,17975;1;0;0.00006
EUR/USD;18.02.2016 13:00:00.000;18.02.2016 13:00:00.250;1,17969;1,17977;1,17969;1,17977;1,17975;1,17983;1,17975;1,17983;1;0;0.00006
EUR/USD;18.02.2016 12:00:00.000;18.02.2016 12:00:00.250;1,17977;1,17986;1,17977;1,17986;1,17983;1,17992;1,17983;1,17992;1;0;0.00006
EUR/USD;18.02.2016 11:00:00.000;18.02.2016 11:00:00.250;1,17986;1,17994;1,17986;1,17994;1,17992;1,18000;1,17992;1,18000;1;0;0.00006
EUR/USD;18.02.2016 10:00:00.000;18.02.2016 10:00:00.250;1,17994;1,18002;1,17994;1,18002;1,18000;1,18008;1,18000;1,18008;1;0;0.00006
EUR/USD;18.02.2016 09:00:00.000;18.02.2016 09:00:00.250;1,18002;1,18011;1,18002;1,18011;1,18008;1,18017;1,18008;1,18017;1;0;0.00006
EUR/USD;18.02.2016 08:00:00.000;18.02.2016 08:00:00.250;1,18011;1,18019;1,18011;1,18019;1,18017;1,18025;1,18017;1,18025;1;0;0.00006
EUR/USD;18.02.2016 07:00:00.000;18.02.2016 07:00:00.250;1,18019;1,18027;1,18019;1,18027;1,18025;1,18033;1,18025;1,18033;1;0;0.00006
EUR/USD;18.02.2016 06:00:00.000;18.02.2016 06:00:00.250;1,18027;1,18036;1,18027;1,18036;1,18033;1,18042;1,18033;1,18042;1;0;0.00006
EUR/USD;18.02.2016 05:00:00.000;18.02.2016 05:00:00.250;1,18036;1,18044;1,18036;1,18044;1,18042;1,18050;1,18042;1,18050;1;0;0.00006
